TEMPERATURE,HUMIDITY,SOIL MOISTURE,INTENSITY,Weighted_Average,SPRINKLER
20.0,43,3099,91,960.0799999999999,0
20.7,44,2835,87,880.7959999999999,0
19.7,45,2334,138,737.636,0
18.7,45,3982,10,1213.836,1
18.2,46,3878,47,1187.9559999999997,1
18.0,46,1977,20,613.8199999999999,0
17.9,47,2084,70,653.1719999999999,0
16.3,48,1191,17,377.684,0
15.0,49,3364,80,1038.32,0
15.3,49,3228,17,988.784,0
14.7,49,1732,4,537.996,0
13.1,49,3799,27,1160.868,1
15.8,46,1393,98,448.924,0
16.3,43,2007,95,632.004,0
17.5,39,2807,88,870.2400000000001,0
19.5,37,3447,211,1079.4599999999998,1
22.0,35,3541,154,1099.82,1
23.2,32,2566,147,805.836,0
23.1,30,2305,200,734.368,0
24.3,28,3524,158,1093.964,1
25.7,26,2685,176,844.616,0
23.7,29,4042,179,1252.416,1
21.8,31,2125,155,673.984,0
20.0,33,2950,216,930.08,0
19.7,33,3502,100,1079.356,1
18.9,33,3779,128,1166.152,1
18.4,34,2243,117,703.952,0
17.6,35,2794,0,852.9279999999999,0
17.8,36,3584,67,1099.6440000000002,1
16.2,37,2210,35,682.7959999999999,0
16.7,37,1509,18,470.256,0
15.8,36,3791,37,1156.984,1
15.6,36,1869,75,585.6479999999999,0
14.7,38,4010,23,1220.976,1
14.8,40,3371,62,1035.324,0
14.0,42,3607,33,1102.3999999999999,1
15.4,39,3998,113,1230.4519999999998,1
16.7,37,2194,119,689.8959999999998,0
17.1,35,1759,128,560.2079999999999,0
19.7,31,2850,177,893.976,0
21.8,27,1982,163,631.0840000000001,0
23.4,23,3321,154,1030.8519999999999,0
24.8,22,2618,220,829.304,0
25.0,21,1671,175,538.68,0
25.4,19,3933,188,1218.6519999999998,1
23.9,22,3667,215,1143.052,1
22.9,25,3647,204,1136.072,1
20.9,28,1218,210,408.49199999999996,0
19.1,29,4036,100,1238.268,1
18.0,29,3288,82,1011.04,0
18.1,30,3206,115,991.3679999999999,0
17.2,32,3102,38,949.6959999999999,0
17.1,33,1989,34,615.4879999999999,0
16.6,34,2202,53,682.188,0
16.4,34,2420,70,749.9119999999999,0
16.4,33,2997,9,914.192,0
16.7,32,2728,75,842.536,0
15.5,34,3399,74,1043.9199999999998,0
15.1,36,3068,18,937.228,0
14.1,39,1469,34,460.328,0
15.3,36,2141,138,675.984,0
17.2,34,1902,118,601.456,0
18.7,31,1222,106,395.35599999999994,0
20.8,29,4003,187,1241.024,1
22.0,27,2844,149,887.78,0
24.1,25,1604,168,518.468,0
26.0,25,2204,174,699.8399999999999,0
25.2,25,1842,197,594.2360000000001,0
26.4,24,2488,155,782.212,0
24.8,28,2439,147,767.064,0
22.8,31,2615,184,825.324,0
21.0,34,2843,174,892.66,0
20.3,35,3785,113,1166.8039999999999,1
19.8,36,2376,109,743.684,0
18.1,37,3729,118,1150.6480000000001,1
18.0,39,1466,24,459.12,0
18.3,41,2787,10,854.104,0
17.5,43,2030,63,634.7600000000001,0
17.1,44,2069,40,643.4079999999999,0
17.2,45,2326,22,718.296,0
17.9,46,3856,50,1181.692,1
16.1,49,3266,33,1002.6479999999999,0
15.3,52,2698,41,833.984,0
15.5,55,2498,39,774.6,0
16.9,53,3375,92,1044.9520000000002,0
18.2,50,3574,109,1106.556,1
19.4,48,2112,119,669.132,0
21.3,43,2155,217,694.884,0
23.4,39,3626,156,1127.1119999999999,1
24.9,35,1438,171,472.11199999999997,0
25.8,34,1295,187,431.42400000000004,0
25.6,33,1873,210,607.708,0
26.1,32,4026,148,1244.788,1
25.0,36,1352,211,452.21999999999997,0
23.5,40,3623,149,1125.5399999999997,1
22.9,44,2599,188,824.752,0
21.9,46,3167,119,985.7719999999998,0
21.6,48,1255,124,413.348,0
20.3,50,3899,106,1204.224,1
19.5,52,2637,68,820.64,0
19.1,53,2277,16,705.528,0
18.6,55,2271,27,705.6879999999999,0
18.5,56,3333,32,1025.24,0
19.0,56,2867,75,891.6,0
18.9,56,1526,66,488.012,0
17.1,56,3491,72,1077.848,1
17.9,57,3701,24,1134.6319999999998,1
17.3,57,3413,30,1048.904,0
18.1,54,3972,131,1230.128,1
19.0,51,3671,88,1133.2199999999998,1
20.5,48,2510,125,789.68,0
22.3,43,1250,151,414.424,0
24.2,38,2697,151,847.6560000000001,0
25.4,33,1792,159,576.212,0
26.7,32,1618,171,525.776,0
26.1,30,1880,191,606.448,0
27.9,28,2854,154,893.412,0
25.4,32,1604,191,524.012,0
24.3,36,2218,167,705.664,0
22.2,39,3825,180,1189.836,1
22.9,42,3255,119,1011.332,0
21.1,45,3023,96,938.8480000000001,0
20.7,47,1876,139,601.216,0
20.3,48,1474,14,463.284,0
20.5,48,1209,33,386.5,0
20.5,49,2988,31,920.2,0
19.8,50,3076,53,949.7639999999999,0
19.8,52,3770,67,1160.4840000000002,1
18.0,53,2238,59,699.54,0
18.9,56,1644,20,516.972,0
17.9,59,3301,43,1017.852,0
17.6,62,1405,48,450.50800000000004,0
18.6,57,1274,86,415.408,0
19.5,53,3924,110,1212.9,1
20.3,49,1866,84,590.9639999999999,0
22.7,45,1250,175,418.456,0
24.4,41,2697,181,852.7520000000001,0
26.7,38,1813,182,587.496,0
26.6,36,3676,171,1144.268,1
27.5,34,3361,205,1054.22,1
27.7,33,2468,159,779.656,0
26.8,37,3857,168,1198.484,1
26.0,41,3758,184,1171.9199999999998,1
23.9,44,3598,198,1126.1319999999998,1
23.4,45,2810,119,878.812,0
23.8,45,2574,134,810.2239999999999,0
22.5,45,3696,85,1139.6000000000001,1
22.5,47,1742,14,544.0200000000001,0
21.8,49,3383,25,1038.224,0
20.0,51,2224,63,695.9,0
20.0,50,3803,54,1168.0599999999997,1
19.9,50,1722,31,540.5120000000001,0
19.5,49,3196,37,983.1599999999999,0
18.9,51,3354,8,1026.8919999999998,0
17.5,52,2867,48,886.2800000000001,0
17.4,54,3878,6,1184.2319999999997,1
18.8,49,2493,103,781.304,0
19.7,43,3795,136,1175.096,1
20.1,38,3699,121,1142.9080000000001,1
22.0,34,3701,187,1152.16,1
25.0,31,1081,156,361.82000000000005,0
26.1,27,3616,194,1126.828,1
27.0,26,1013,203,347.15999999999997,0
27.4,26,1294,192,430.032,0
27.1,25,1735,201,563.228,0
26.7,25,2177,153,688.996,0
24.2,25,2215,180,703.476,0
23.7,25,3852,183,1194.8559999999998,1
22.1,26,1308,116,422.108,0
21.7,28,3729,124,1149.9759999999999,1
20.7,29,1147,108,373.13599999999997,0
19.1,31,4047,44,1234.288,1
19.9,34,2235,41,691.332,0
18.5,36,1550,16,482.5,0
18.2,36,1726,70,542.776,0
17.2,37,3107,68,956.7959999999999,0
17.3,38,1606,56,505.1239999999999,0
16.9,39,3420,58,1049.772,0
15.9,41,1583,39,496.292,0
14.2,42,2496,63,773.356,0
16.9,41,1445,99,463.572,0
17.7,39,1880,87,592.0559999999999,0
18.3,38,1672,136,536.4039999999999,0
20.7,34,2168,179,690.7760000000001,0
22.9,31,3136,194,983.0519999999999,0
24.0,27,1855,160,593.18,0
24.7,26,3188,176,995.236,0
25.6,25,2388,181,755.908,0
26.0,24,4013,173,1242.12,1
24.4,27,3729,156,1154.932,1
22.5,30,3271,212,1025.68,0
21.7,34,3814,202,1188.076,1
20.8,34,3033,102,939.524,0
20.7,35,1671,104,531.4559999999999,0
19.7,35,3007,91,930.1560000000001,0
19.4,36,2680,76,830.152,0
18.6,36,3249,5,990.688,0
17.5,36,1297,73,414.3,0
17.3,37,3996,66,1223.244,1
16.7,39,3116,75,960.896,0
16.6,40,3575,27,1092.128,1
15.1,45,2391,7,735.108,0
14.5,50,2357,53,732.58,0
14.6,55,1381,64,442.748,0
15.0,52,2392,132,754.84,0
16.1,49,4034,123,1245.6480000000001,1
17.8,46,1865,127,595.144,0
19.5,42,2276,184,725.78,0
20.7,38,2547,195,807.836,0
22.2,34,1373,147,448.21599999999995,0
23.6,32,3333,143,1035.488,0
23.9,30,1881,213,609.212,0
24.1,28,2680,151,839.728,0
22.7,31,3840,177,1191.816,1
22.0,34,1094,200,371.88,0
19.4,37,3121,185,977.992,0
19.8,38,3239,138,1007.204,0
19.5,38,1634,136,525.34,0
18.5,38,3122,109,967.68,0
18.8,38,3620,7,1102.884,1
18.3,39,2403,16,739.184,0
17.4,39,3096,62,953.2719999999999,0
17.8,41,4009,61,1227.704,1
16.9,43,1120,40,358.372,0
16.4,44,2735,79,848.472,0
16.7,48,1827,50,573.216,0
15.8,52,1627,75,517.584,0
15.2,56,1054,7,337.116,0
16.7,52,1917,139,613.796,0
17.9,48,3619,83,1115.772,1
19.6,44,2866,122,894.688,0
20.9,39,2780,148,871.4920000000001,0
22.0,34,1822,142,582.16,0
23.8,29,3030,140,943.384,0
24.0,28,2942,178,922.08,0
25.1,26,3763,141,1162.9479999999999,1
25.1,25,1063,143,352.948,0
24.6,28,1176,190,394.12800000000004,0
22.3,32,2126,194,680.1639999999999,0
20.3,35,2303,196,733.8240000000001,0
20.9,36,3663,92,1127.712,1
19.6,37,3412,99,1053.3079999999998,1
19.3,37,1324,112,428.644,0
20.0,39,2713,3,830.8399999999999,0
18.4,41,1789,74,563.6919999999999,0
18.6,43,2882,31,886.1880000000001,0
17.9,43,3043,2,930.232,0
17.6,44,2651,53,819.968,0
16.3,44,1109,47,356.164,0
16.1,43,2223,30,687.648,0
15.7,41,3757,74,1153.3359999999998,1
14.6,40,3579,57,1096.968,1
16.4,37,1124,103,366.572,0
17.1,35,3180,92,981.468,0
18.7,32,2164,98,677.116,0
20.3,29,1356,198,448.32400000000007,0
22.5,27,2595,220,823.16,0
24.8,25,3776,209,1176.004,1
24.2,23,2822,148,880.5360000000001,0
25.2,21,3395,162,1054.116,1
26.7,19,3147,216,987.136,0
24.7,22,2294,204,729.836,0
22.7,25,3910,190,1212.956,1
21.2,28,1792,156,573.216,0
20.8,30,3039,131,944.264,0
19.2,31,1909,110,602.156,0
19.0,33,3081,115,954.9599999999999,0
19.2,32,3693,50,1129.2359999999999,1
18.5,31,2826,42,867.54,0
18.4,30,3776,18,1148.8719999999998,1
18.8,32,2611,60,805.924,0
18.4,33,2200,62,683.072,0
17.5,35,3044,71,937.84,0
17.0,39,2935,39,901.64,0
16.6,43,2338,4,718.6479999999999,0
15.8,48,2328,11,717.804,0
16.2,45,3089,86,955.8759999999999,0
18.5,43,3048,133,950.24,0
19.3,40,3844,140,1189.404,1
22.6,36,2010,175,643.908,0
24.6,32,1935,219,627.0079999999999,0
27.0,27,1807,179,582.28,0
26.1,26,1603,195,522.788,0
26.5,24,3520,184,1095.9,1
27.9,22,1533,189,500.33199999999994,0
25.0,24,1398,188,459.44,0
24.9,25,3331,143,1033.292,0
24.0,27,2862,179,897.94,0
22.1,28,2452,112,765.308,0
21.8,29,2894,136,901.4639999999999,0
20.6,30,3095,99,956.528,0
20.6,33,1775,37,552.688,0
19.1,37,3379,23,1032.628,0
18.9,40,3435,22,1050.072,1
18.2,40,2061,18,637.116,0
18.8,41,1078,49,347.004,0
17.0,41,3136,34,961.8,0
17.9,42,1656,70,523.372,0
16.6,43,2187,43,678.808,0
16.6,43,1746,56,548.328,0
18.5,40,2066,89,648.64,0
19.8,37,2162,94,677.664,0
21.4,33,2119,98,664.6519999999999,0
22.8,31,3373,204,1055.524,1
24.1,28,2754,185,866.6879999999999,0
25.1,26,2354,145,740.8079999999999,0
26.1,25,2116,214,679.068,0
27.6,25,2397,151,754.968,0
28.4,24,3405,193,1063.192,1
26.9,28,2879,141,898.8119999999999,0
25.0,31,3138,193,984.0999999999999,0
23.7,35,4006,146,1238.676,1
22.1,37,2015,81,632.388,0
21.2,40,2569,102,802.1159999999999,0
21.5,43,1722,88,546.9800000000001,0
20.2,45,1608,56,508.4959999999999,0
20.7,47,3729,61,1146.196,1
19.3,49,2852,72,884.8040000000001,0
19.5,48,3205,59,988.66,0
19.4,47,2904,79,900.8519999999999,0
19.5,46,3122,17,957.3199999999999,0
18.2,46,3161,37,971.4559999999999,0
18.7,47,1100,38,353.716,0
17.1,47,1506,56,477.58799999999997,0
19.3,46,2674,104,835.0439999999999,0
20.1,45,1799,92,570.8079999999999,0
22.0,44,2659,83,827.8,0
23.0,40,3493,215,1095.6399999999999,1
25.6,36,3816,188,1188.368,1
27.8,31,3017,140,941.1640000000001,0
28.4,31,3858,148,1194.752,1
28.4,30,1362,217,455.33199999999994,0
29.9,30,1371,182,453.552,0
27.7,33,2083,146,662.336,0
26.1,36,3604,198,1126.308,1
24.6,40,2828,208,895.608,0
24.8,42,3922,89,1207.764,1
23.4,44,3393,137,1055.952,1
23.1,46,3357,101,1040.588,0
22.7,50,2646,63,822.976,0
21.9,55,3373,26,1037.0720000000001,0
21.9,60,1495,12,473.112,0
21.0,60,2798,45,868.3799999999999,0
20.9,60,2925,44,906.312,0
20.1,60,2273,14,706.288,0
20.2,62,2718,52,845.6959999999999,0
19.8,64,1123,44,366.524,0
18.4,66,3187,1,979.8719999999998,0
20.6,61,3665,139,1141.808,1
21.5,57,1920,122,615.0600000000001,0
22.9,53,2822,104,882.412,0
24.7,48,1562,212,518.636,0
26.0,44,2330,190,745.2,0
26.7,39,3588,213,1124.6159999999998,1
27.7,36,2013,196,649.176,0
27.9,32,3728,216,1165.4119999999998,1
28.8,29,2678,203,848.0039999999999,0
26.7,33,3519,204,1100.9759999999999,1
25.8,37,2122,184,679.944,0
23.3,41,2117,156,674.9440000000001,0
22.9,44,4000,139,1238.192,1
22.8,46,1553,126,502.804,0
21.7,49,2846,120,890.396,0
21.9,49,3911,59,1201.412,1
20.7,49,2006,14,623.276,0
20.8,49,4016,47,1230.924,1
19.9,50,3598,54,1106.5319999999997,1
19.0,51,1946,30,607.6,0
19.0,52,3141,20,964.9799999999999,0
18.4,52,2675,20,825.012,0
18.3,52,1203,63,389.404,0
17.3,52,3182,47,980.584,0
18.0,48,2624,131,824.02,0
19.4,45,1407,90,452.73199999999997,0
20.8,42,3132,120,973.9839999999999,0
22.9,41,3950,158,1225.012,1
24.9,39,2506,152,790.972,0
25.4,38,2347,214,751.812,0
26.5,35,1266,192,423.90000000000003,0
27.3,33,2363,154,747.344,0
27.4,31,1345,198,447.572,0
26.8,33,1760,141,564.484,0
25.1,35,2335,175,741.828,0
23.9,38,2950,181,927.672,0
23.4,37,2370,89,740.3720000000001,0
22.2,36,3010,107,934.2760000000001,0
22.9,36,3521,85,1084.692,1
21.9,39,2131,44,662.512,0
20.0,42,3622,40,1109.5599999999997,1
20.8,44,4058,18,1238.0639999999999,1
20.3,45,1505,54,477.344,0
19.7,46,3128,61,965.3359999999999,0
19.7,47,1883,40,589.176,0
19.4,48,1585,18,496.892,0
18.3,50,1937,15,602.3240000000001,0
18.7,51,3561,16,1090.056,1
19.7,48,2281,108,718.376,0
20.0,44,1262,106,411.35999999999996,0
22.5,41,2777,90,863.48,0
23.2,39,2673,199,847.176,0
25.4,37,1292,159,427.33199999999994,0
26.4,35,2200,218,707.712,0
27.8,34,1625,184,530.564,0
28.5,33,3649,160,1134.3200000000002,1
29.8,32,2054,182,658.9839999999999,0
27.2,37,1997,180,642.2760000000001,0
26.0,42,1326,150,437.84000000000003,0
24.2,46,1953,195,632.8559999999999,0
24.1,48,2206,101,696.1279999999999,0
23.5,50,1238,137,411.15999999999997,0
23.1,52,2408,130,761.628,0
22.6,54,1205,39,388.40799999999996,0
22.6,56,1176,4,375.368,0
22.6,57,1859,57,587.968,0
21.8,61,3031,65,941.584,0
21.7,65,3924,8,1202.596,1
20.4,69,2410,39,753.4920000000001,0
20.9,71,3361,66,1043.272,0
19.2,73,4000,55,1233.516,1
19.5,75,2797,77,876.34,0
20.7,69,1318,87,432.69599999999997,0
21.5,64,3970,122,1232.02,1
23.9,58,3948,96,1220.772,1
24.6,52,3205,146,1003.388,0
26.4,46,2781,206,883.412,0
27.5,40,2836,175,894.1999999999999,0
28.9,38,2927,140,916.432,0
29.4,36,2312,202,740.192,0
29.0,35,1135,213,388.24,0
28.4,39,2447,201,781.112,0
26.2,44,2523,197,804.136,0
25.5,49,1373,207,461.74,0
24.8,51,2162,116,686.0640000000001,0
23.5,53,2467,104,776.0799999999999,0
23.1,56,2218,99,701.408,0
22.9,57,3590,46,1105.8120000000001,1
22.5,57,3251,64,1006.52,0
21.3,58,2420,76,758.8439999999999,0
21.3,58,2071,74,653.8639999999999,0
21.6,57,1755,68,558.028,0
21.1,57,2785,35,862.268,0
21.0,61,1030,34,336.71999999999997,0
19.4,65,2255,37,705.312,0
19.7,69,1284,58,418.156,0
20.5,65,3854,85,1192.0400000000002,1
21.1,61,3255,98,1013.2080000000001,0
22.4,57,1856,87,591.2119999999999,0
25.0,54,1636,143,532.9399999999999,0
25.7,51,1438,191,479.616,0
26.9,47,1842,172,597.3720000000001,0
27.2,44,3807,155,1183.7359999999999,1
28.3,41,2992,152,938.284,0
29.4,37,3922,217,1225.5720000000001,1
27.9,42,1105,198,378.79200000000003,0
26.8,46,2796,159,881.444,0
25.6,50,3130,155,981.868,0
24.6,52,1545,122,502.02799999999996,0
23.8,54,3788,130,1176.384,1
23.3,56,3910,112,1210.884,1
22.1,60,2160,1,671.128,0
21.9,63,3994,35,1226.872,1
21.2,66,3936,75,1215.716,1
20.5,68,1316,46,426.02000000000004,0
21.0,70,2459,34,767.9399999999999,0
19.4,71,3257,29,1006.4719999999999,0
19.4,71,3941,79,1218.6719999999998,1
19.2,71,2696,30,838.256,0
18.7,71,2328,37,728.6959999999999,0
19.4,66,4052,82,1250.992,1
20.7,61,1884,126,605.7159999999999,0
21.1,56,3641,116,1130.128,1
22.1,52,1078,169,367.808,0
24.6,48,1231,192,416.50800000000004,0
25.1,44,1359,172,451.128,0
26.9,41,1016,177,348.592,0
26.3,39,1021,192,351.464,0
27.8,37,2550,206,811.984,0
25.8,39,1825,193,592.664,0
24.2,41,3263,200,1025.156,0
23.0,42,2052,170,657.6,0
22.7,41,1972,136,628.476,0
21.5,39,1610,82,511.42,0
21.7,38,1844,97,583.496,0
20.5,38,3023,46,929.72,0
19.6,39,3391,45,1040.0079999999998,0
19.6,40,2228,44,691.2479999999999,0
18.7,40,3515,18,1073.456,1
17.1,41,3988,51,1219.808,1
17.8,42,2098,0,646.144,0
16.1,45,1674,48,526.028,0
15.0,47,2047,46,637.9000000000001,0
14.8,50,2790,24,858.504,0
16.5,47,1518,119,489.84,0
17.9,44,2065,92,649.712,0
18.8,41,1197,92,388.72399999999993,0
20.4,36,2093,215,673.792,0
22.0,32,1090,185,368.02,0
23.9,28,1753,172,564.5120000000001,0
24.5,26,1181,192,395.32,0
24.3,24,1833,212,593.1039999999999,0
25.7,22,3832,150,1183.956,1
24.5,24,1730,187,558.76,0
22.1,27,2980,153,929.168,0
21.7,29,4075,154,1258.2559999999999,1
20.0,30,3428,103,1056.82,1
20.8,31,3747,118,1155.1239999999998,1
20.0,32,3989,92,1224.14,1
19.5,35,1079,1,339.09999999999997,0
18.5,38,4009,55,1226.22,1
17.2,40,2125,66,662.756,0
17.7,40,1597,55,502.95599999999996,0
17.3,40,3819,42,1167.6240000000003,1
16.9,40,2072,57,645.5120000000001,0
16.3,41,3654,77,1123.0240000000001,1
15.7,43,1836,47,573.816,0
14.1,44,2453,57,760.148,0
16.8,41,2562,85,796.684,0
17.2,39,2451,86,763.0759999999999,0
18.6,37,3149,101,974.4079999999999,0
20.8,34,2886,212,910.824,0
21.9,31,2769,178,870.4319999999999,0
24.0,28,3978,195,1235.2599999999998,1
24.3,26,2582,179,813.7439999999999,0
25.3,23,3023,187,946.6039999999999,0
25.6,21,3806,163,1177.668,1
24.2,23,1737,144,554.476,0
22.8,25,1319,185,434.984,0
21.3,27,3718,179,1153.984,1
20.4,27,3951,99,1212.4319999999998,1
20.5,28,2835,82,875.5600000000001,0
19.9,28,1003,136,333.352,0
19.1,28,2085,46,645.128,0
18.3,29,3333,17,1015.524,0
18.1,29,1424,47,446.96799999999996,0
18.0,29,3372,42,1030.64,0
19.0,28,3881,68,1186.98,1
17.4,28,4041,5,1225.712,1
16.8,32,1108,7,347.044,0
16.7,36,1109,53,354.87600000000003,0
15.7,39,2809,17,860.396,0
17.0,37,2159,80,674.02,0
18.2,36,2446,130,767.176,0
19.9,34,1886,131,599.232,0
21.9,31,3270,145,1016.112,0
23.7,28,2815,151,880.116,0
25.5,25,3100,156,965.98,0
26.6,24,2678,165,840.668,0
27.5,23,1990,206,639.98,0
27.3,21,2489,175,784.7239999999999,0
25.6,25,1573,163,508.888,0
24.3,29,3196,216,1003.9639999999999,0
22.5,33,1444,146,469.18,0
22.0,34,3367,137,1044.96,0
21.4,35,3663,94,1127.8519999999999,1
20.4,36,1656,97,526.172,0
20.3,37,1536,78,487.76399999999995,0
19.7,38,2775,78,859.5759999999999,0
18.6,39,1744,64,548.288,0
18.3,39,1154,68,371.76399999999995,0
18.4,39,3090,44,949.232,0
17.8,40,1771,61,556.0239999999999,0
17.0,39,2909,23,891.5999999999999,0
17.6,39,2821,1,862.2879999999999,0
17.9,39,3750,3,1141.352,1
19.4,37,2794,125,871.492,0
20.4,36,1124,93,366.01199999999994,0
22.8,34,3036,133,945.324,0
24.4,31,1079,160,361.61199999999997,0
25.3,27,3384,210,1059.244,1
27.0,24,2209,204,705.54,0
28.9,22,2356,205,749.752,0
29.5,20,3593,180,1116.9599999999998,1
29.6,19,3636,192,1131.288,1
27.8,21,2195,169,695.824,0
26.3,24,1849,187,594.9639999999998,0
24.7,27,1161,143,382.796,0
23.1,28,2613,117,814.588,0
22.8,28,1949,96,612.364,0
22.6,29,1639,113,521.968,0
21.6,30,4062,15,1235.148,1
22.0,31,1799,40,560.14,0
20.7,33,3962,12,1205.316,1
20.5,33,3331,51,1021.42,0
20.7,33,1572,57,494.616,0
20.0,34,2570,12,787.8,0
19.2,38,2195,31,678.856,0
19.0,41,2516,40,777.1999999999999,0
18.0,45,1858,44,581.1999999999999,0
19.3,40,2798,137,875.184,0
21.3,35,1590,81,504.104,0
24.8,30,1272,133,415.56399999999996,0
25.6,28,2870,164,898.9680000000001,0
27.8,26,3301,205,1034.0639999999999,0
28.5,24,3493,179,1087.6599999999999,1
29.2,24,1800,180,580.096,0
30.5,23,2517,187,796.26,0
31.5,22,1206,202,405.06000000000006,0
28.7,26,1986,165,634.216,0
26.4,30,3397,181,1060.2319999999997,1
24.2,34,3689,149,1143.856,1
24.6,35,1819,86,574.4279999999999,0
23.8,37,1679,109,535.9839999999999,0
22.5,39,2013,110,636.52,0
22.7,38,2613,63,809.716,0
22.8,37,2303,79,718.704,0
22.3,36,1357,26,427.06399999999996,0
22.2,38,2548,31,785.596,0
22.0,41,1862,71,586.1800000000001,0
20.6,43,1807,38,565.2280000000001,0
20.1,44,1275,53,407.868,0
20.9,45,1770,23,552.672,0
19.7,46,2115,10,654.2959999999999,0
21.9,45,1379,123,449.65200000000004,0
23.0,44,1632,82,519.8399999999999,0
24.4,42,2724,82,847.2719999999999,0
26.0,38,3390,141,1054.66,1
27.9,34,1491,165,487.732,0
29.8,30,1425,211,473.78400000000005,0
29.2,29,3713,214,1160.156,1
30.6,28,3882,195,1208.3079999999998,1
30.9,27,1271,173,421.732,0
29.6,31,3486,188,1089.088,1
28.9,35,1091,147,365.772,0
26.2,38,2834,215,898.276,0
26.8,40,2208,118,697.6239999999999,0
25.5,41,1903,104,604.0799999999999,0
25.5,43,2050,89,646.64,0
24.8,43,3741,37,1146.464,1
24.4,44,1255,61,404.192,0
23.9,45,3732,66,1148.1319999999998,1
23.9,45,3219,22,988.072,0
22.3,45,2353,32,729.224,0
22.7,45,3134,2,959.4359999999999,0
21.7,45,4018,54,1231.6359999999997,1
20.7,46,3976,14,1213.436,1
19.3,46,3901,59,1196.844,1
20.2,44,2102,134,667.336,0
21.0,41,2948,122,918.84,0
23.6,39,1536,115,494.428,0
24.4,35,1505,211,497.672,0
26.2,31,2044,155,650.9159999999999,0
27.1,27,2556,204,810.508,0
28.7,26,2624,167,825.896,0
28.8,25,3326,196,1040.3039999999999,0
29.3,24,4008,197,1244.9039999999998,1
27.6,27,1806,162,579.7679999999999,0
25.4,29,3924,164,1215.392,1
24.5,32,3419,161,1064.06,1
23.4,33,3904,131,1205.3319999999999,1
22.6,34,3845,120,1186.148,1
22.7,35,3649,90,1123.456,1
21.6,35,2072,55,645.148,0
21.2,35,1058,31,337.47599999999994,0
20.7,35,2275,38,703.416,0
20.2,34,3027,72,933.3560000000001,0
19.1,34,3037,20,928.768,0
18.1,33,2338,75,726.208,0
18.7,34,3781,39,1154.516,1
17.4,34,1291,31,406.032,0
16.8,34,1830,46,569.6640000000001,0
18.7,33,1710,136,546.516,0
19.2,31,3316,115,1024.956,0
21.1,30,2547,138,797.7280000000001,0
23.1,26,2209,156,698.288,0
24.4,23,1828,208,590.792,0
26.7,19,1492,186,486.436,0
27.5,18,1246,200,414.54,0
27.2,17,1058,202,358.0559999999999,0
28.9,17,1754,192,565.9319999999999,0
26.2,19,1537,144,493.916,0
24.8,22,3833,197,1190.5839999999998,1
23.7,24,1506,141,484.896,0
22.6,26,3107,113,961.5279999999999,0
21.0,28,3696,104,1137.08,1
21.7,29,3705,89,1138.156,1
20.5,30,1929,36,597.8799999999999,0
20.6,30,2640,12,807.848,0
19.0,31,2404,46,741.64,0
19.8,31,1226,67,391.404,0
19.1,32,2674,42,822.3879999999999,0
18.4,32,1375,58,434.732,0
18.2,37,1143,13,360.176,0
17.4,41,3559,66,1093.2920000000001,1
17.8,46,1554,71,494.00399999999996,0
19.2,43,2137,96,671.9560000000001,0
20.6,40,2458,138,773.688,0
22.7,37,3116,83,963.136,0
24.3,33,3820,171,1185.9840000000002,1
26.2,30,1992,218,643.856,0
28.1,26,3824,157,1184.328,1
28.2,25,3393,176,1057.4360000000001,1
29.6,24,1463,143,473.92799999999994,0
31.0,23,1631,194,531.5799999999999,0
28.4,27,1805,180,582.212,0
27.9,31,4036,176,1251.932,1
25.6,34,1816,176,586.1279999999999,0
25.2,35,1401,100,451.156,0
25.0,36,3267,134,1015.9399999999999,0
24.7,37,1796,128,573.9959999999999,0
23.5,37,3954,3,1203.5600000000002,1
23.7,38,3797,0,1156.376,1
23.4,38,1523,26,477.73199999999997,0
22.5,39,2890,6,885.0600000000001,0
22.3,40,1905,72,599.024,0
21.8,42,2685,46,829.8040000000001,0
20.8,44,2623,61,813.584,0
20.4,46,3183,32,977.972,0
19.8,47,3676,77,1132.2839999999999,1
20.6,45,1741,104,555.2280000000001,0
22.1,43,2178,121,688.568,0
23.9,41,2562,140,806.3720000000001,0
24.4,38,2788,151,875.012,0
26.9,36,3147,150,982.7119999999999,0
27.5,33,1343,147,440.41999999999996,0
28.9,32,3677,170,1143.9519999999998,1
28.5,31,3331,201,1044.1,0
29.0,30,3916,202,1219.6,1
28.4,33,4087,145,1263.5919999999999,1
26.7,37,2499,182,793.016,0
25.9,41,2714,181,858.2719999999999,0
24.7,43,1783,81,565.196,0
23.8,44,3639,119,1127.344,1
23.8,45,2636,98,823.784,0
22.3,48,1875,12,583.8639999999999,0
22.3,50,1052,70,345.644,0
21.3,52,1387,74,446.984,0
21.4,52,3693,68,1137.9719999999998,1
21.6,51,1507,32,476.908,0
21.8,51,4056,63,1246.004,1
20.8,54,1003,51,328.984,0
21.0,58,2309,33,719.4399999999999,0
19.9,61,1884,34,592.612,0
21.6,58,2214,113,702.308,0
22.6,54,3386,110,1052.6480000000001,1
23.5,50,2829,95,882.5799999999999,0
25.7,46,2392,204,766.2360000000001,0
26.5,42,2822,220,896.5799999999999,0
28.7,37,3333,162,1040.9759999999999,0
29.9,35,2389,198,762.592,0
29.9,33,2236,217,718.7919999999999,0
30.6,32,1514,162,494.408,0
28.9,36,1574,188,516.692,0
